Reaction,Level 1: Baseline GEM_FVi,Level 1: Baseline GEM_FVR,Level 2: Single Enzyme_FVi,Level 2: Single Enzyme_FVR,Level 3a: + Isoenzymes_FVi,Level 3a: + Isoenzymes_FVR,Level 3b: + Complexes_FVi,Level 3b: + Complexes_FVR,Level 3c: + Promiscuous_FVi,Level 3c: + Promiscuous_FVR,Level 4: All Constraints_FVi,Level 4: All Constraints_FVR,Level 5: Post-Tuned_FVi,Level 5: Post-Tuned_FVR
LPLIPAL2A140,0.9999999999689028,3.215724137930263,0.0,0.0,0.0,0.0,0.0,0.0,0.9999960110528296,2.50691715967981e-05,0.9999999999966735,30.061698303308784,0.9999979400904332,4.8545720462507e-05
EX_2dglc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD19xr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D_LACtex,-1.000000000047182,2.1194545454541496,0.0,0.0,0.0,0.0,0.0,0.0,-0.004253435225631831,0.07402704792620085,0.0,0.0,-0.09138507416210014,0.32190284721623996
GMHEPPA,0.9999999986370851,0.0733721479150138,0.0,0.0,0.0,0.0,0.0,0.0,0.99998085456115,5.22307617183629e-06,0.9999999998572534,0.7005420569292128,0.9999923047576526,1.29949423241679e-05
EX_urea_e,0.9999999999710474,3.453925925925142,0.0,0.0,0.5141989351075148,1.05845575950171e-10,0.0,0.0,0.9999976246939855,4.20997386685516e-05,0.9999999999963118,27.11312019959862,0.9999982845726825,5.82944129631657e-05
O16GLCT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_metglcur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INOSTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGK180,0.9999999999957108,23.314000000001403,0.0,0.0,0.8771923543660475,7.142815496851531e-10,0.0,0.0,0.9999997937222446,0.0004847831467024,0.9999999999995413,217.9473126989925,0.9999997749945675,0.0004444336137622
TARTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE2abcpp,0.9999999999946393,18.65373538140295,0.0,0.0,0.8771923543660476,7.14281549685154e-10,0.0,0.0,0.9999997073281874,0.000341679541477,0.9999999999994266,174.35797656318047,0.9999997155863051,0.0003516004092471
DXYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNR1,0.9999999999731957,3.730747076280846,0.0,0.0,0.5540151798958026,1.24222878206116e-10,0.0,0.0,0.9999992758229992,0.0001380876877894,0.9999999999971323,34.87159531263578,0.9999994379860679,0.0001779314321243
EX_gal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL180t2pp,0.9999999999801621,5.040864864864041,0.0,0.0,0.6290951988813301,1.69610961352871e-10,0.0,0.0,0.9999979580058461,4.89716366769143e-05,0.9999999999978779,47.123743286268805,0.9999987011497715,7.69910709605714e-05
DHORD5,0.9999999999457025,1.8417058336829464,0.9999999996552987,0.290106293490258,0.9999999996552987,0.290106293580149,0.9999999996552987,0.290106293490258,0.9999999903721494,0.0103865340492734,0.9999999999933258,14.983044220868432,0.9999999982556393,0.057327595159057
OMBZLM,-3.3114552606535385e-07,3.3114545826413395e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9999732890299476,3.74368016986377e-06,0.0,0.0,0.9999780177744211,4.54902991595933e-06
TYRtipp,0.9999999999989276,93.25599999998347,0.0,0.0,0.966183384380885,2.8571261987398504e-09,0.0,0.0,0.99999983911128,0.0006215475139497,0.9999999999998852,871.789250795979,0.9999999028274876,0.0010290975080067
NADPHHS,0.9999999999957108,23.31399999999513,0.0,0.0,0.8771922864169303,7.14281099145762e-10,0.0,0.0,0.9999997446590667,0.000391633151633,0.9999999999995413,217.9473126989908,0.9999997443144477,0.0003911052990546
PRCPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANGLYCtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYANtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISETACtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDX5POi,0.9999994886750622,0.000195570255776,0.0,0.0,0.9150064205331337,1.07655946045882e-09,0.0,0.0,0.9999905364267655,1.05667332163643e-05,0.999988604536384,8.77532181439993e-06,0.9999974078165198,3.85774161233389e-05
MDDCP3pp,0.9999999998992022,0.9920851063828668,0.0,0.0,0.0,0.0,0.0,0.0,0.999993340629494,1.50163343474869e-05,0.9999999999893375,9.378663628031465,0.9999942223543338,1.73079880650624e-05
H2O2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mepn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHORD2,0.9999999999457025,1.8417058336829009,0.9999999996552987,0.290106293490098,0.9999999996552987,0.290106293586369,0.9999999996552987,0.290106293490098,0.9999999936516187,0.015752047134185,0.9999999999933258,14.983044220868408,0.999999998254962,0.0573053419873885
CPGNabcpp,0.9999999999865978,7.46149415256126,0.0,0.0,0.7130112846554677,2.48445756412231e-10,0.0,0.0,0.9999995300499961,0.0002127884927706,0.9999999999985661,69.74319062527157,0.9999996381943449,0.0002763913785874
TTDCAtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT141,0.9999999999785537,4.662799999999437,0.0,0.0,0.5542582456936083,1.24345148359744e-10,0.0,0.0,0.9999978427776677,4.63558080126974e-05,0.9999999999977058,43.58946253979804,0.9999986805914636,7.5791436308892e-05
PE141abcpp,0.9999999999785537,4.662799999998766,0.0,0.0,0.6651834990679905,1.98671062273322e-10,0.0,0.0,0.9999978587736672,4.67021091349528e-05,0.9999999999977058,43.58946253979757,0.9999986878699656,7.62118587036164e-05
AI2K,0.9999999999806601,5.170665386896348,-2.958821823852124e-07,2.325010999698618e-10,2.4861498371748653e-07,1.9535909999077172e-10,-2.958821823852124e-07,2.325010999698618e-10,0.9999988273481204,8.52767001633021e-05,0.9999993884717733,0.0001635246493748,0.9999993184139455,0.0001467165168546
GGPTRCO,0.99999999997534,4.05514459433177,0.0,0.0,0.6598729488713803,1.94007782292461e-10,0.0,0.0,0.9999982777103125,5.80621416323122e-05,0.9999999999966752,30.07631616695653,0.9999987166208881,7.7919198410342e-05
ADPT,0.9999999999914293,11.66759197770584,0.0,0.0,0.8622467486739799,6.25935678740027e-10,0.0,0.0,0.999999396614375,0.0001657313921877,0.9999999999990823,108.97418438382743,0.9999996381399038,0.0002763497960821
LPLIPAL1A140pp,0.9999999999603243,2.5204324324319383,0.0,0.0,0.0,0.0,0.0,0.0,0.9999951235912096,2.05067943760006e-05,0.999999999995756,23.561871643134506,0.999997335260873,3.75270256331913e-05
EX_thymd_e,0.9999999998043021,0.5109917808218153,0.0,0.0,0.0,0.0,0.0,0.0,0.999996741915504,3.06927810846537e-05,0.9999999999793056,4.832224246202754,0.9999975392946922,4.0638654945556e-05
PGPP180,0.9999999999785537,4.662799999999093,0.0,0.0,0.6090218471364988,1.55768766790691e-10,0.0,0.0,0.999998559333943,6.94122384872439e-05,0.9999999999977058,43.58946253979872,0.999998762491124,8.0807401207706e-05
MALTptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIORDXi,0.9999999999871322,7.771333333332506,0.0,0.0,0.7392685042769922,2.83536326222117e-10,0.0,0.0,0.9999998840712478,0.0008625986786941,0.9999999999982847,58.300753511296215,0.9999999030843277,0.0010318247602419
FE3HOXtonex,0.9999999999865978,7.461494152560323,0.0,0.0,0.6865431048264279,2.1902313057949e-10,0.0,0.0,0.9999994937290418,0.0001975225869958,0.9999999999985661,69.74319062527158,0.9999996150120923,0.0002597483180112
PAPA141,0.9999999999957108,23.3139999999955,0.0,0.0,0.8966334142722578,8.67430618859663e-10,0.0,0.0,0.9999997943742774,0.0004863203795308,0.9999998975738393,0.0009763129767325,0.999999775449797,0.0004453346119944
LA4NTpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acald_e,0.9999999999603243,2.520432432431814,0.0,0.0,0.0,0.0,0.0,0.0,0.999999791689627,0.0004800528065181,0.9999999999955635,22.53999733191847,0.9999998323631609,0.0005965274923366
23PDE2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16GALFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSabcpp,0.9999999999957108,23.313999999995648,0.0,0.0,0.877192354366052,7.14281549685183e-10,0.0,0.0,0.9999996880798925,0.0003205948137694,0.9999999999995413,217.9473126989931,0.9999996986959816,0.0003318905946651
SERtpp,0.9999999999989276,93.25599999998543,0.0,0.0,0.9625801972768095,2.5723818064927e-09,0.0,0.0,0.9999999044339278,0.00104639636446,0.9999999999998852,871.7892507959708,0.999999959567372,0.0024732499706479
EX_ser__L_e,0.9999999999538903,2.168744186046573,0.0,0.0,0.5167522055105686,1.06933174119612e-10,0.0,0.0,0.999999682064127,0.0003145287358373,0.9999999999949536,19.815778804812595,0.9999997323168263,0.0003735758650684
EX_gam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ade_e,0.9999999999041147,1.042913249403744,0.0,0.0,0.0,0.0,0.0,0.0,0.9999959496254536,2.46889747644971e-05,0.9999999999898694,9.871111977655035,0.999997210640391,3.58504227081004e-05
PACCOAL,0.9999999999914214,11.656999999999108,0.0,0.0,0.864114042384833,6.35911213748833e-10,0.0,0.0,0.9999993476453817,0.0001532907592836,0.9999995677242115,0.00023133369817,0.9999994880026644,0.0001953134164016
ACMUMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYXt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPTG,0.978820671237643,1.0136521739127418,-1.5166188482998092e-09,3.6959999297203616e-11,1.123426414853137e-09,2.7377900294056623e-11,-1.5166188482998092e-09,3.6959999297203616e-11,0.011275762836265314,1.5016335234900027e-05,0.9998858493438395,9.578280009306642,0.003587570493507313,1.7307999696100033e-05
OXDHCOAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tsul_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSAR,0.999999999915287,1.1804556962022648,0.0,0.0,0.0,0.0,0.0,0.0,0.9999986640827299,7.48548346784004e-05,0.9999999999910859,11.218233658542571,0.9999989251085005,9.30325456580467e-05
UDPG4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNtex,0.9999999999865978,7.461494152560843,0.0,0.0,0.7646045914232011,3.24817121984665e-10,0.0,0.0,0.9999996383076878,0.0002764779909043,0.9999999999985661,69.74319062527158,0.999999718992955,0.0003558628642486
MANptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATA_L2,0.9999999999914226,11.65854070870368,0.0,0.0,0.877192354366036,7.142815496850771e-10,0.0,0.0,0.9999997802565306,0.000455075995119,0.9999999999990618,106.57716032723836,0.9999998761504277,0.0008074310296141
GLYCTO4,0.9999999999967831,31.085333333329995,0.0,0.0,0.9182749478817311,1.12361500431085e-09,0.0,0.0,0.9999994931826578,0.0001973096439081,0.9999999999991422,116.58837772451388,0.9999996167435024,0.000260921764608
EX_pi_e,-0.3870185073179797,0.9614020618554944,2.7622605344666537e-11,4.673506026620089e-11,-2.486180155973269e-11,4.206401893469547e-11,2.7622605344666537e-11,4.673506026620089e-11,-0.00022657396575327833,2.0712085870400188e-05,-0.00023123636356496148,1.755067649600317e-05,-0.00010279839064002765,3.4311459330998995e-05
LPLIPAL2ATG140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA141tipp,0.9999999999689028,3.215724137930624,0.0,0.0,0.0,0.0,0.0,0.0,0.9999959677421951,2.47999015970898e-05,0.9999999999966735,30.061698303309083,0.9999979060365799,4.77562261327433e-05
GLCRt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPNS160pp,0.9999999999785537,4.662799999999717,1.5316817263307627,2.88082446786575e-10,0.5772347546067768,1.36537892103661e-10,1.5316817263307627,2.88082446786575e-10,0.9999985590785933,6.93999377290311e-05,0.9999999999977058,43.58946253979813,0.9999987623160873,8.07959731901065e-05
PIt2rpp,0.9999999999989363,94.0173610974982,-2.6794188382026416e-09,4.533345032697866e-09,2.271558746155642e-09,3.843281026760792e-09,-2.6794188382026416e-09,4.533345032697866e-09,0.013541347527484952,0.0012367386055521026,0.0,0.0,0.009679502401643126,0.003255004748966006
DHPS2,0.0526315742262019,5.86711136454e-05,0.0,0.0,8.712378518778006e-09,1.0223299962662524e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADMDC,0.9999999996305867,0.2706995645862929,0.0,0.0,0.0,0.0,0.0,0.0,0.9999937142582416,1.59089213762394e-05,0.9999999999609817,2.562895784803103,0.9999944290680924,1.79502181260627e-05
DPCOAK,0.052631574260185006,5.9109612251399975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040816232466058665,9.9231473386e-06
DHNCOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99998048562342,5.12432709047069e-06
ASPO3,0.9999999499449332,0.0019977996544625,0.9999999499449332,0.0019977996548518,0.9999999499449332,0.0019977996545886,0.9999999499449332,0.0019977996548518,0.9999990735755636,0.0001079417850262,0.9999988844536828,8.96420766144849e-05,0.08630864500396425,6.262000638570001e-05
MDH3,0.9999999999967831,31.085333333323497,0.0,0.0,0.904976874183962,9.52375399580068e-10,0.0,0.0,0.012326571218674788,0.07402704792558978,0.0,0.0,0.011904146718056808,0.3893093861467989
ECAP2pp,0.99999999454834,0.0183430369787525,0.0,0.0,0.0,0.0,0.0,0.0,0.9999222062536963,1.28535037038823e-06,0.9999999994290135,0.175135514232303,0.9999692197463461,3.24873612475474e-06
EAR60y,0.9999999999192914,1.239025997771119,0.0,0.0,0.5051268964253514,1.02072004474811e-10,0.0,0.0,0.9999829802439478,5.87542487200219e-06,0.9999999999897389,9.745557905960702,0.9999966964619637,3.02704762429692e-05
CBMD,0.999999999915287,1.180455696202446,0.0,0.0,0.0,0.0,0.0,0.0,0.9999986640827299,7.48548346784004e-05,0.9999999999910859,11.218233658542571,0.9999989251085005,9.30325456580467e-05
ARBTptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL1G181pp,0.9999999999485287,1.9428333333330552,0.0,0.0,0.5150493159801951,1.06206534592528e-10,0.0,0.0,0.9999944858487617,1.81350572852692e-05,0.9999987360089461,7.91143839848708e-05,0.9999967385723673,3.06613192500288e-05
2AGPA161tipp,0.9999999999689028,3.2157241379303967,0.0,0.0,0.0,0.0,0.0,0.0,0.999996232676852,2.65439462819424e-05,0.9999999999966735,30.06169830330912,0.9999980910156931,5.23837774588647e-05
E4PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASYN120,0.9999999999914214,11.656999999997474,0.0,0.0,0.7812490035822408,3.57140774842576e-10,0.0,0.0,0.9999994093877587,0.0001693157268911,0.9999999999990823,108.97365634949628,0.999999535374513,0.0002152270083221
3UMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6Pt6_2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCDx,0.9999999999957108,23.31400000003145,0.0,0.0,0.8618693624369904,6.23952352383692e-10,0.0,0.0,0.9999996229826673,0.000265239694841,0.9999999999995413,217.94731269899293,0.9999997090108229,0.0003436552929382
GNP,0.9999999999957108,23.314000000001386,0.0,0.0,0.8771923543660469,7.14281549685149e-10,0.0,0.0,0.9999997416399847,0.0003870566969901,0.9999999999995413,217.94731269899248,0.9999997391828908,0.0003834103298653
MOAT3C,0.99999999454834,0.0183430369787566,0.0,0.0,0.0,0.0,0.0,0.0,0.9999222062673281,1.28535059563755e-06,0.9999999994290135,0.1751355142323029,0.9999692197626704,3.24873784777006e-06
HACD5,-1.4194863907478634,3.5262566348795454,-1.0649066143519498e-09,6.647269956694402e-10,9.268524369091142e-10,5.785519840983966e-10,-1.0649066143519498e-09,6.647269956694402e-10,0.0011905734068808954,4.01353597681009e-05,0.0,0.0,0.0013853260337954262,0.00017041490127660264
